ZipCode,Pop25YAO,LessThan9th25YAO,9To12NoDip25YAO,HSGrad25YAO,AssocDeg25YAO,BachDeg25YAO,GradOrProfDeg25YAO,HSGradOrHigher25YAO
02916,6528,342,485,1434,438,1723,1025,5701
02917,8669,197,372,2528,686,1996,1318,8100
02919,22095,1017,1311,8298,1567,3359,1525,19767
02920,27781,1562,2320,9022,2444,4562,2555,23899
02921,8589,312,395,2066,651,2544,1788,7882
03031,7850,17,60,1086,507,2883,2063,7773
03032,3833,29,74,857,371,1267,525,3730
03033,3481,0,127,565,279,1195,675,3354
03034,2989,100,135,813,320,582,412,2754
03036,3439,20,52,931,500,751,622,3367
03037,3212,39,155,894,310,837,474,3018
03038,23306,349,1013,7532,2598,4642,1984,21944
03042,5004,111,335,1345,679,906,623,4558
03043,1235,6,53,230,127,381,212,1176
03044,3405,37,118,945,517,752,364,3250
03045,9737,310,431,2503,1330,2159,965,8996
03046,1923,25,34,499,282,424,275,1864
03047,1332,27,99,516,116,166,148,1206
03048,2610,32,169,828,252,498,193,2409
03049,5618,21,33,874,385,1914,1689,5564
03051,17728,319,756,4834,2142,4311,1950,16653
03052,5695,17,341,1523,566,1642,531,5337
03053,17198,183,597,4017,1857,4734,2483,16418
03054,18349,85,474,4013,1914,5311,3141,17790
03055,10976,223,554,3042,1256,2561,1254,10199
03057,1786,26,53,423,112,561,278,1707
03060,20410,1267,1991,6714,1988,3119,1477,17152
03062,20878,400,819,4952,1937,5311,3682,19659
03063,12303,389,217,2478,1327,3908,1796,11697
03064,9907,385,575,2399,925,1891,1574,8947
03070,3800,46,42,809,535,1123,546,3712
03071,3449,33,211,1046,405,585,378,3205
03076,9426,165,502,3153,784,2080,1083,8759
03077,7360,103,478,2786,837,1139,482,6779
03079,21116,657,1191,6200,1645,4612,2687,19268
03082,1312,14,63,353,133,337,194,1235
03084,1029,41,44,231,75,319,125,944
03086,3017,49,103,1079,308,765,331,2865
03087,9820,96,257,1384,1362,3025,2122,9467
03101,2162,114,283,500,97,474,332,1765
03102,21979,977,1745,7108,2029,3930,1730,19257
03103,24872,2039,2378,8627,2217,3623,1526,20455
03104,23204,844,1314,5739,2075,5725,3278,21046
03106,9522,220,280,2402,1080,2261,1479,9022
03109,7346,95,403,2227,916,1415,589,6848
03110,15577,141,278,2279,1327,5739,3951,15158
03215,126,0,0,14,10,28,57,126
03216,1692,13,49,457,122,349,360,1630
03217,1411,27,50,452,154,204,223,1334
03218,551,10,18,190,73,73,0,523
03220,5395,200,445,1790,408,841,376,4750
03221,1588,12,86,467,137,400,237,1490
03222,4150,95,217,1529,395,704,349,3838
03223,2391,109,80,693,190,558,561,2202
03224,1808,19,42,307,218,541,337,1747
03225,2536,53,101,858,279,440,224,2382
03226,799,0,28,188,58,227,151,771
03227,816,9,17,135,74,247,197,790
03229,4082,47,8,780,609,945,1217,4027
03230,967,8,79,304,88,140,122,880
03231,179,0,5,28,11,48,28,174
03233,86,0,6,19,0,22,26,80
03234,3490,58,150,1166,365,717,422,3282
03235,6307,182,331,2626,837,885,246,5794
03237,1733,16,46,649,119,442,192,1671
03238,92,0,0,41,16,6,0,92
03240,852,21,50,317,106,115,117,781
03241,615,0,18,116,47,221,118,597
03242,3099,29,80,487,396,843,694,2990
03243,739,3,45,266,76,88,91,691
03244,5606,64,483,1852,719,1027,394,5059
03245,1534,37,39,391,104,277,286,1458
03246,12094,311,955,3507,1281,2162,1322,10828
03249,5355,56,95,1429,646,1094,1036,5204
03251,918,27,15,361,75,130,36,876
03253,4725,84,236,971,422,1282,959,4405
03254,3129,20,82,730,300,987,483,3027
03255,1552,6,43,257,130,507,343,1503
03256,1781,19,114,509,156,439,246,1648
03257,2904,19,66,293,292,857,941,2819
03258,1913,39,67,602,269,430,194,1807
03259,327,4,21,115,31,72,62,302
03260,562,0,17,121,61,134,127,545
03261,3156,108,126,960,399,643,388,2922
03262,663,3,46,233,92,167,69,614
03263,2747,43,196,1057,271,396,195,2508
03264,4098,174,207,1409,264,646,698,3717
03266,1657,59,88,676,152,264,134,1510
03268,896,29,46,299,98,180,106,821
03269,2293,33,59,535,342,459,376,2201
03273,293,0,14,21,66,88,70,279
03275,8313,119,488,3063,1055,1224,608,7706
03276,5924,85,509,2259,624,822,330,5330
03278,2057,43,103,488,304,383,322,1911
03279,584,6,41,232,68,92,28,537
03280,962,6,19,293,144,133,85,937
03281,5796,70,175,1768,720,1187,739,5551
03282,663,23,31,208,84,90,92,609
03284,665,21,32,276,29,121,63,612
03285,1916,14,65,516,196,492,253,1837
03287,1197,8,25,237,89,340,321,1164
03290,3586,36,129,953,435,866,530,3421
03291,46,0,0,19,0,22,0,46
03293,99,0,0,12,11,34,19,99
03301,23911,908,971,5632,2519,5047,4197,22032
03303,11198,212,729,3634,1273,1984,1174,10257
03304,5395,46,87,1045,604,1581,1309,5262
03307,4196,51,125,1686,627,497,305,4020
03431,16225,369,704,4192,1562,3649,2804,15152
03440,2051,32,120,620,219,421,185,1899
03441,175,0,0,75,39,21,9,175
03442,990,17,64,361,63,193,120,909
03443,363,0,0,49,34,105,41,363
03444,1082,0,47,286,43,361,201,1035
03445,551,16,40,186,55,112,51,495
03446,4494,124,223,1499,604,716,560,4147
03447,1889,87,82,696,153,403,137,1720
03448,542,12,35,190,58,90,63,495
03449,1351,15,19,232,165,339,373,1317
03450,790,11,36,169,54,221,164,743
03451,2943,91,220,1119,338,264,215,2632
03452,3768,79,151,1406,437,554,405,3538
03455,1677,11,77,581,126,390,221,1589
03456,590,6,20,210,43,99,57,564
03457,556,0,16,124,56,139,131,540
03458,5457,159,158,920,333,1577,1391,5140
03461,3530,57,147,1299,453,572,296,3326
03462,993,0,68,244,129,155,227,925
03464,814,5,24,242,120,182,62,785
03465,1514,32,72,636,80,273,118,1410
03466,1319,16,37,397,220,191,218,1266
03467,1310,16,8,309,154,369,246,1286
03470,3620,126,405,1597,358,374,123,3089
03561,4652,65,268,1282,450,724,392,4319
03570,7945,417,653,3633,794,762,216,6875
03574,2000,48,114,484,279,388,214,1838
03575,40,0,0,0,2,23,8,40
03576,2176,69,239,768,165,235,162,1868
03579,308,10,8,157,41,20,17,290
03580,1091,15,11,202,101,337,214,1065
03581,2466,22,158,799,355,434,227,2286
03582,1805,77,148,804,186,133,69,1580
03583,744,8,57,238,101,140,69,679
03584,2595,82,84,1036,320,314,257,2429
03585,1991,74,177,725,139,360,166,1740
03586,521,0,11,76,52,146,145,510
03588,1185,19,78,484,167,164,71,1088
03590,700,58,100,274,62,50,17,542
03592,911,27,70,392,82,92,32,814
03593,342,0,6,47,27,126,64,336
03595,479,1,50,151,63,86,50,428
03597,346,35,27,202,19,21,0,284
03598,2461,68,209,857,272,390,170,2184
03601,314,2,22,113,23,57,39,290
03602,1886,33,132,634,157,371,246,1721
03603,3920,25,287,2011,471,428,83,3608
03604,205,0,8,50,27,58,14,197
03605,681,8,53,275,56,110,40,620
03607,381,6,8,158,25,78,46,367
03608,2232,34,63,491,183,690,313,2135
03609,517,9,16,89,20,122,77,492
03740,510,2,26,204,28,87,67,482
03741,2902,35,260,1023,255,456,356,2607
03743,10011,347,917,4264,798,1390,507,8747
03745,1095,3,49,277,100,233,218,1043
03746,203,0,0,51,25,64,46,203
03748,3881,107,182,851,448,846,777,3592
03750,569,10,0,50,17,228,229,559
03751,449,0,0,257,4,50,54,449
03752,556,18,46,210,56,73,42,492
03753,2189,0,39,268,249,799,567,2150
03754,167,0,39,29,0,99,0,128
03755,5343,124,51,234,167,1569,2819,5168
03765,380,2,0,231,31,52,11,378
03766,6959,55,339,1607,477,1602,2121,6565
03768,1230,0,30,240,57,319,522,1200
03770,282,0,0,60,42,95,63,282
03771,628,2,35,188,55,149,61,591
03773,5624,222,488,2143,558,676,411,4914
03774,1711,117,169,495,135,257,202,1425
03777,1111,50,86,310,91,169,167,975
03779,652,19,22,185,65,124,131,611
03780,384,29,2,113,63,72,37,353
03781,1430,21,76,403,117,280,360,1333
03782,2143,29,11,599,223,518,377,2103
03784,3004,38,154,546,233,712,921,2812
03785,1762,57,210,731,133,228,132,1495
03801,17256,232,581,2971,1276,5694,3967,16443
03809,2523,0,144,673,317,511,314,2379
03810,1408,16,61,256,161,381,163,1331
03811,4972,14,126,912,511,1501,1044,4832
03812,552,0,42,190,139,69,20,510
03813,2200,54,88,798,255,391,167,2058
03814,1824,65,202,943,103,182,83,1557
03816,1113,12,41,318,130,218,133,1060
03817,648,84,114,190,96,92,35,450
03818,2832,73,185,1020,227,551,250,2574
03819,2985,73,212,1044,320,583,154,2700
03820,22221,424,1041,4771,1910,6303,3978,20756
03823,1133,6,57,169,87,302,319,1070
03824,4347,34,40,256,303,1426,1871,4273
03825,6421,138,232,1655,503,1417,1139,6051
03826,1734,0,87,446,293,441,132,1647
03827,2274,22,62,527,279,505,309,2190
03830,1561,13,31,438,355,283,15,1517
03832,271,2,2,26,27,129,32,267
03833,16268,197,694,3495,1237,4568,3391,15377
03835,4527,59,386,1747,518,581,231,4082
03836,1105,19,25,373,142,246,122,1061
03837,942,0,29,173,96,133,125,913
03838,925,29,101,228,130,107,216,795
03839,2579,85,170,771,231,468,206,2324
03840,2818,0,36,438,231,1013,616,2782
03841,4489,68,95,883,425,1396,696,4326
03842,12076,89,219,2417,901,3442,2615,11768
03844,1780,7,36,308,199,705,334,1737
03845,793,0,0,212,41,171,96,793
03846,796,0,9,91,70,276,196,787
03847,337,0,0,0,0,222,115,337
03848,4669,47,215,1246,370,1292,364,4407
03849,1019,10,36,344,92,200,95,973
03850,254,0,0,41,13,55,58,254
03851,2878,89,155,1037,361,347,250,2634
03852,398,0,47,122,59,130,9,351
03853,454,0,12,90,43,102,102,442
03854,638,0,0,53,64,252,197,638
03855,1947,15,92,553,277,392,195,1840
03856,1141,18,16,202,129,333,267,1107
03857,6407,176,137,1404,702,1955,1045,6094
03858,3449,50,142,944,316,809,459,3257
03860,3062,17,18,584,255,896,418,3027
03861,3172,86,134,404,173,878,996,2952
03862,3425,9,69,668,245,1041,766,3347
03864,1464,20,147,647,159,171,54,1297
03865,5767,30,190,2162,817,903,424,5547
03867,15584,489,1274,5589,1957,2415,766,13821
03868,3718,107,214,1507,361,578,144,3397
03869,1740,5,29,498,166,466,219,1706
03870,4243,59,30,579,411,1461,984,4154
03871,115,0,0,20,20,39,19,115
03872,2449,59,109,770,369,307,286,2281
03873,4236,26,200,1201,718,922,349,4010
03874,7177,197,429,3122,967,847,345,6551
03875,896,17,13,240,86,153,145,866
03878,8598,120,528,3193,889,1712,514,7950
03882,1038,7,63,409,99,139,121,968
03883,106,0,0,78,14,0,0,106
03884,2749,11,59,590,360,877,322,2679
03885,5293,116,31,631,452,1765,1493,5146
03886,1585,0,57,561,142,275,101,1528
03887,1475,26,170,542,223,144,64,1279
03890,146,0,0,47,21,37,31,146
03894,5083,30,275,1337,419,1205,1022,4778
03901,5443,177,333,1554,514,1267,446,4933
03902,1959,0,0,414,188,690,351,1959
03903,4835,83,152,1174,642,1100,560,4600
03904,5827,33,180,1373,681,1412,857,5614
03905,1707,42,38,458,108,549,346,1627
03906,3576,81,258,1308,443,529,306,3237
03907,998,13,0,169,94,332,248,985
03908,5174,118,202,1065,500,1599,603,4854
03909,7737,90,39,1406,874,2521,1453,7608
03910,294,0,0,144,0,74,0,294
03911,52,0,0,0,0,27,12,52
04001,1983,63,93,608,246,273,128,1827
04002,5792,229,348,2309,564,804,297,5215
04003,282,0,0,79,16,108,20,282
04005,15894,736,1012,5729,1751,2715,1139,14146
04006,82,0,0,8,12,45,4,82
04008,2178,16,44,751,159,378,280,2118
04009,3845,28,259,1557,242,715,413,3558
04010,1055,3,78,487,75,104,77,974
04011,14398,275,606,3191,1129,3517,3178,13517
04015,2915,22,289,1099,155,520,175,2604
04017,361,2,15,76,22,77,120,344
04019,23,0,0,0,0,0,23,23
04020,948,12,51,294,104,164,72,885
04021,4343,63,65,609,375,1440,1332,4215
04022,847,12,55,257,61,153,115,780
04024,447,12,42,201,63,42,5,393
04027,4381,218,606,1432,537,472,181,3557
04029,1244,38,57,429,86,260,121,1149
04030,1739,87,158,337,248,150,169,1494
04032,6046,85,139,1186,508,2011,1379,5822
04037,2540,97,134,890,309,329,198,2309
04038,10990,139,223,2907,1149,3525,1308,10628
04039,5731,55,241,1726,498,1428,618,5435
04040,2504,54,174,882,284,384,244,2276
04041,1203,49,211,426,72,114,90,943
04042,3670,91,134,1299,557,651,250,3445
04043,8625,138,91,2070,869,2343,1736,8396
04046,5709,61,130,1507,388,1772,775,5518
04047,1462,38,163,582,110,220,73,1261
04048,2115,59,95,829,168,336,81,1961
04049,2624,23,148,1236,206,341,88,2453
04050,206,0,2,48,17,79,33,204
04051,752,0,35,257,45,137,109,717
04055,2844,27,131,848,304,554,286,2686
04056,226,0,4,142,22,9,10,222
04057,22,0,0,0,22,0,0,22
04061,2095,39,126,764,290,265,157,1930
04062,13014,226,560,3750,1902,3177,1201,12228
04063,468,26,9,54,12,115,94,433
04064,7063,191,229,1988,626,1556,715,6643
04066,638,0,0,208,16,195,114,638
04068,1194,34,108,683,132,57,20,1052
04069,1223,11,52,279,110,319,233,1160
04071,3815,32,59,859,527,1025,625,3724
04072,13586,380,445,3914,1031,3470,1703,12761
04073,11337,327,643,4488,1297,1549,552,10367
04074,14317,197,327,3141,1299,4929,2696,13793
04076,1953,37,92,745,254,221,83,1824
04079,3104,26,94,699,261,868,668,2984
04083,3241,158,97,1203,306,527,237,2986
04084,5199,11,164,1536,639,1171,586,5024
04085,1437,0,1,427,190,337,109,1436
04086,6717,158,214,1516,529,1806,1167,6345
04087,1236,18,65,561,201,173,24,1153
04088,1076,23,83,373,128,88,99,970
04090,7987,128,214,1968,794,2116,1124,7645
04091,675,19,75,319,60,92,34,581
04092,13630,227,636,4196,1252,2985,1330,12767
04093,5667,152,300,1892,700,781,359,5215
04095,966,26,56,380,136,133,33,884
04096,6164,134,90,961,551,2367,1670,5940
04097,2608,28,46,398,126,1078,512,2534
04101,13445,518,676,2489,759,3970,2390,12251
04102,12856,356,557,1963,978,4263,2620,11943
04103,22114,508,584,3881,1872,6576,4716,21022
04105,8400,81,52,883,515,3252,2498,8267
04106,18330,367,383,4063,1701,5108,3176,17580
04107,6619,36,19,547,660,2600,1968,6564
04108,738,0,12,74,30,271,207,726
04109,90,0,0,5,5,52,28,90
04110,1048,0,37,95,0,401,389,1011
04210,16291,536,995,5328,1814,2693,1950,14760
04216,329,3,27,153,38,24,8,299
04217,2424,95,78,1042,250,320,247,2251
04219,1192,35,68,522,161,168,80,1089
04220,2268,42,75,1126,202,280,114,2151
04221,719,30,22,348,57,135,25,667
04222,2817,48,110,873,263,879,278,2659
04224,1856,74,236,818,225,97,39,1546
04226,159,9,0,49,42,29,6,150
04227,108,0,6,102,0,0,0,102
04228,0,0,0,0,0,0,0,0
04231,216,2,6,103,15,29,13,208
04234,63,0,0,11,52,0,0,63
04236,2958,63,74,938,468,622,221,2821
04237,156,8,6,34,15,29,16,142
04238,1126,22,92,419,112,137,86,1012
04239,3400,50,110,1538,486,409,170,3240
04240,24675,1516,1889,8943,2680,3054,1517,21270
04250,2767,102,114,1258,347,205,50,2551
04252,3215,64,31,968,379,622,178,3120
04253,1465,39,43,604,180,176,66,1383
04254,2133,97,113,984,124,258,80,1923
04255,521,57,18,140,30,99,72,446
04256,2125,104,56,984,203,169,102,1965
04257,2199,20,76,1029,303,273,57,2103
04258,1685,26,54,619,225,288,103,1605
04259,2396,140,167,837,335,303,156,2089
04260,4058,40,128,1150,611,791,382,3890
04261,307,2,3,103,31,73,27,302
04263,1535,51,101,593,137,263,105,1383
04265,774,30,31,236,127,124,74,713
04267,54,0,0,13,0,10,15,54
04268,3365,85,91,1332,588,511,240,3189
04270,4369,42,527,1732,493,638,264,3800
04271,0,0,0,0,0,0,0,0
04274,4186,54,163,1941,385,410,113,3969
04275,324,0,19,181,35,27,4,305
04276,4911,119,284,2168,469,702,175,4508
04280,4773,149,399,1856,435,715,287,4225
04281,3690,205,148,1889,112,511,214,3337
04282,3892,79,171,1339,493,673,463,3642
04284,756,5,14,143,117,201,154,737
04285,319,2,10,115,53,38,34,307
04286,24,0,0,15,0,0,0,24
04287,2333,17,85,910,218,444,183,2231
04289,1629,64,100,879,106,138,43,1465
04290,1133,18,36,473,153,117,91,1079
04292,698,28,39,311,82,63,41,631
04294,2943,29,98,1331,285,518,170,2816
04330,18482,920,1151,6415,1575,3185,1358,16411
04342,1344,40,60,441,120,234,144,1244
04343,16,0,0,0,0,16,0,16
04344,2125,20,103,557,144,437,401,2002
04345,7983,362,355,2771,730,1290,765,7266
04346,1498,93,115,585,145,192,77,1290
04347,1789,48,10,351,242,478,409,1731
04348,2121,56,114,814,251,257,207,1951
04349,829,29,43,235,82,150,86,757
04350,2639,94,97,953,183,429,224,2448
04351,1858,43,34,385,218,423,349,1781
04352,1147,29,40,374,90,256,157,1078
04353,1747,56,168,511,105,233,165,1523
04354,1093,30,80,425,112,169,91,983
04355,1943,41,57,568,161,539,272,1845
04357,2486,51,174,859,230,493,150,2261
04358,3086,60,128,1106,248,477,382,2898
04359,244,0,10,52,34,0,0,234
04360,384,8,15,133,30,105,51,361
04363,1945,138,153,723,243,254,60,1654
04364,4541,142,115,1093,852,905,643,4284
04401,31651,665,1705,8548,3180,6614,3947,29281
04406,526,30,50,229,41,65,19,446
04408,114,0,7,36,18,12,12,107
04410,902,36,51,416,75,119,41,815
04411,1234,5,40,557,150,147,123,1189
04412,6617,206,410,1576,882,1357,768,6001
04413,184,34,38,63,12,14,0,112
04414,1009,34,32,493,100,83,46,943
04415,215,0,33,99,11,14,6,182
04416,4021,78,145,1577,518,444,319,3798
04417,275,7,33,131,21,31,6,235
04418,1339,43,137,733,87,76,3,1159
04419,1996,35,98,689,266,344,81,1863
04421,463,5,2,67,41,110,141,456
04422,1030,27,41,469,99,90,53,962
04424,632,24,70,328,30,37,9,538
04426,3451,150,173,1136,579,594,223,3128
04427,2085,25,81,748,307,290,118,1979
04428,2119,22,128,880,215,291,150,1969
04429,3397,127,107,1048,337,810,355,3163
04430,1414,35,82,536,196,133,39,1297
04431,42,0,0,27,0,6,0,42
04434,853,8,63,363,63,127,62,782
04435,801,43,53,357,54,104,34,705
04438,794,22,75,343,83,118,40,697
04441,1422,35,55,572,192,165,146,1332
04442,22,0,0,18,0,0,0,22
04443,1859,68,134,824,175,207,26,1657
04444,6532,229,219,1464,652,1727,1022,6084
04448,1037,38,101,447,86,129,34,898
04449,1081,40,102,403,142,142,60,939
04450,874,30,36,345,117,118,28,808
04451,164,11,22,89,15,4,0,131
04453,554,29,57,278,22,52,17,468
04454,26,6,6,7,0,0,0,14
04455,584,32,22,243,42,40,43,530
04456,2012,70,86,726,314,266,164,1856
04457,4499,79,538,2191,223,422,190,3882
04459,684,19,83,317,84,57,20,582
04460,944,22,72,436,82,64,31,850
04461,2088,25,37,822,263,274,181,2026
04462,3924,181,294,1745,413,380,213,3449
04463,2193,76,155,928,299,182,93,1962
04464,427,21,27,178,47,41,41,379
04468,6305,145,299,1998,667,948,793,5861
04469,58,0,0,0,15,18,1,58
04471,518,11,22,235,47,56,19,485
04472,1668,60,43,695,183,209,143,1565
04473,4161,59,134,497,293,1145,1440,3968
04474,2722,87,94,813,487,632,190,2541
04475,478,22,35,254,30,29,12,421
04476,958,52,13,257,72,178,196,893
04478,283,0,8,109,25,51,29,275
04479,983,26,83,484,76,148,38,874
04481,383,13,53,115,29,65,18,317
04485,174,9,6,59,14,27,37,159
04487,708,60,22,344,64,48,24,626
04488,1119,52,92,463,133,153,75,975
04489,165,0,0,66,14,34,15,165
04490,221,2,13,128,18,29,4,206
04491,116,7,11,67,9,2,0,98
04492,98,6,14,27,14,10,2,78
04493,1425,47,72,643,150,150,58,1306
04495,344,20,29,170,18,21,11,295
04496,2894,50,225,995,302,498,350,2619
04497,241,11,25,113,3,20,9,205
04530,7834,87,344,2299,642,1520,1331,7403
04535,601,11,18,146,55,135,117,572
04537,1721,20,119,623,105,296,195,1582
04538,1674,37,54,643,126,425,194,1583
04539,888,0,44,356,96,164,90,844
04541,41,0,0,7,0,13,6,41
04543,1509,63,48,363,85,218,398,1398
04544,571,0,0,56,40,200,179,571
04547,722,21,71,272,56,140,61,630
04548,785,2,19,195,65,222,143,764
04551,612,18,29,186,48,138,95,565
04553,1277,4,61,276,88,255,386,1212
04554,667,5,7,239,83,100,133,655
04555,1193,20,35,336,111,190,199,1138
04556,911,0,41,238,105,179,184,870
04558,121,0,0,36,15,30,25,121
04562,1761,20,64,571,162,292,328,1677
04563,1108,26,89,412,92,158,106,993
04564,492,2,15,165,46,65,104,475
04568,396,3,0,128,12,101,94,393
04570,0,0,0,0,0,0,0,0
04571,227,0,0,88,70,55,14,227
04572,3822,131,251,1573,161,594,443,3440
04573,381,9,8,115,12,100,66,364
04574,1115,41,108,447,73,160,90,966
04575,66,0,0,0,0,16,45,66
04576,510,0,20,99,47,168,102,490
04578,3220,69,240,1231,256,445,348,2911
04579,2184,48,205,810,219,360,233,1931
04605,10821,220,519,3492,1154,1889,1004,10082
04606,865,34,81,307,108,121,58,750
04607,894,45,33,408,43,133,62,816
04609,3794,40,17,801,364,1251,680,3737
04611,316,9,39,138,6,42,28,268
04612,398,0,32,113,39,94,56,366
04613,68,0,12,42,0,4,0,56
04614,1969,3,47,662,203,361,271,1919
04616,555,6,14,127,18,138,114,535
04617,643,15,10,145,58,135,161,618
04619,2273,165,168,892,249,322,77,1940
04622,934,57,69,313,73,130,58,808
04623,648,31,47,267,27,116,48,570
04624,149,0,5,44,4,26,51,144
04625,75,2,5,18,4,14,22,68
04626,328,3,17,155,33,55,15,308
04627,1258,49,37,484,40,233,203,1172
04628,498,7,12,205,65,55,18,479
04629,0,0,0,0,0,0,0,0
04630,917,28,23,398,78,159,27,866
04631,1070,33,62,431,113,153,73,975
04634,1489,69,136,549,85,216,73,1284
04635,5,0,0,2,1,2,0,5
04637,134,0,4,55,20,24,8,130
04640,1682,56,115,629,162,238,123,1511
04642,72,0,0,17,4,22,11,72
04643,757,30,78,350,39,85,85,649
04644,0,0,0,0,0,0,0,0
04645,20,0,0,10,4,2,4,20
04646,50,0,0,17,1,27,0,50
04648,519,14,31,192,39,113,36,474
04649,966,51,52,456,68,134,54,863
04650,230,0,0,27,15,42,106,230
04652,1339,109,140,404,129,141,156,1090
04653,436,10,23,194,38,61,48,403
04654,2218,74,98,807,179,356,207,2046
04655,828,16,44,383,23,121,79,768
04657,266,5,15,86,37,41,21,246
04658,1092,112,70,437,60,117,145,910
04660,884,6,12,202,43,235,247,866
04662,298,0,0,78,17,80,45,298
04664,979,20,81,365,80,155,81,878
04666,931,28,54,376,76,104,93,849
04667,991,48,82,336,69,175,58,861
04668,1033,53,107,375,146,100,27,873
04669,166,0,0,61,8,44,31,166
04671,444,19,29,162,62,47,72,396
04673,148,0,0,24,13,53,37,148
04674,355,0,13,164,3,87,53,342
04675,135,0,0,39,1,48,41,135
04676,864,19,28,326,48,221,110,817
04677,235,0,9,75,11,50,38,226
