ZipCode,NonHispanic,WhiteAlone,AfricanAmericanAlone,AmericanIndianAlaskaNative,AsianAlone,NativeHawaiianPacificIslander,OtherNonHispanic,Hispanic
34947,11029,3354,7232,64,133,0,246,2159
34949,7130,6878,34,47,98,0,73,299
34741,16007,10274,3446,0,1678,5,604,29913
34748,35110,27284,6562,57,544,0,663,4120
34759,19069,8971,7548,23,1108,189,1230,20781
34771,13247,12132,482,0,303,39,291,4104
34984,12256,8180,3465,134,86,0,391,3407
34449,2884,2795,60,0,0,0,29,82
34601,20282,17976,1712,0,37,0,557,1565
34747,14892,12309,1530,0,502,51,500,4521
34788,15901,15415,228,23,78,0,157,985
34997,36164,33263,2101,130,355,0,315,7854
34134,13569,12864,370,8,130,0,197,408
34237,12306,10411,1388,60,273,0,174,5001
34103,11275,10835,172,21,103,0,144,1527
34110,21345,20506,335,6,265,0,233,2663
34120,23105,20628,1670,0,148,0,659,9397
34201,3868,3616,65,16,93,0,78,62
34203,28574,23729,3386,236,931,14,278,9058
34205,26076,20933,4140,51,435,0,517,6458
34221,36497,28579,6419,183,569,0,747,7797
34653,30014,28207,1041,68,261,0,437,5001
34982,19559,14997,3446,38,603,210,265,6422
34233,16188,15621,153,0,252,0,162,1801
34429,7987,7692,140,17,77,0,61,285
34607,8065,7367,386,14,60,0,238,713
34209,32349,30538,820,85,179,19,708,2445
34241,13819,13235,113,0,274,0,197,856
34661,138,138,0,0,0,0,0,0
34211,7194,6602,181,0,165,0,246,691
34945,4320,3445,703,97,52,0,23,699
34101,0,0,0,0,0,0,0,0
34140,437,437,0,0,0,0,0,0
34212,17504,16023,300,0,988,110,83,1797
34269,3905,3673,181,3,32,4,12,120
34288,11132,9618,826,0,586,0,102,1172
34289,3471,2692,779,0,0,0,0,263
34291,5462,4559,669,0,108,0,126,657
34445,0,0,0,0,0,0,0,0
34604,10164,9152,652,0,156,0,204,1409
34637,7261,6283,604,36,163,0,175,948
34638,20946,16737,1955,0,1479,0,775,5566
34688,6090,5864,35,0,138,0,53,407
34714,13670,10254,2153,26,929,13,295,8073
34715,14511,11531,1852,53,264,0,811,3437
34772,19054,15597,2531,192,387,0,347,11692
35243,16892,15735,593,0,451,24,89,367
35441,1089,597,492,0,0,0,0,0
35446,1997,1706,208,5,0,0,78,84
35452,2770,2479,125,2,0,0,164,291
35458,595,595,0,0,0,0,0,0
35475,15297,14220,787,0,126,0,164,286
35477,171,0,171,0,0,0,0,0
35549,3512,3294,120,1,16,0,81,0
35554,1053,1017,28,0,0,0,8,1
35579,3497,3322,137,0,4,0,34,16
35640,23977,22202,1081,24,347,41,282,593
35653,7250,6095,919,42,100,0,94,3793
35660,8711,6265,2056,42,10,29,309,275
35677,1746,1723,9,6,7,0,1,53
35749,21656,14331,5818,92,664,0,751,639
35006,2927,2811,94,8,0,0,14,0
35014,4761,2638,2084,3,0,0,36,19
35019,1926,1902,0,0,0,0,24,65
35023,23922,16126,7481,25,70,0,220,371
35040,16511,11713,4345,0,158,0,295,630
35054,3670,3504,76,55,11,0,24,107
35057,13407,13030,37,48,103,0,189,135
35070,258,258,0,0,0,0,0,0
35079,9144,8968,32,19,28,0,97,123
35098,958,950,0,0,0,0,8,110
35143,3095,2725,327,31,12,0,0,88
35146,11542,10327,893,126,0,0,196,328
35204,8938,223,8633,4,0,0,78,461
35207,8863,398,8424,16,0,0,25,239
35217,12574,3663,8443,0,55,59,354,712
35404,20343,10408,8992,11,696,0,236,2440
35405,44529,20384,23199,34,639,50,223,944
35406,16668,14407,1347,17,861,0,36,522
35443,2020,60,1940,0,0,0,20,137
35464,690,61,619,0,0,0,10,0
35474,6390,3863,2331,29,35,0,132,64
35545,122,122,0,0,0,0,0,0
35546,3702,3613,48,0,4,0,37,99
35572,1319,1170,0,9,25,0,115,0
35575,1015,971,0,0,0,0,44,28
35580,3507,3150,306,0,0,0,51,201
35586,4089,3577,471,0,0,0,41,75
35616,3541,3114,366,31,17,0,13,126
35592,4637,3932,576,0,0,0,129,18
35593,1669,1658,0,0,11,0,0,22
35603,29747,24236,4325,214,160,0,812,1721
35630,31647,23535,6848,188,350,47,679,1525
35674,18115,14561,2900,69,104,0,481,575
35748,7194,6387,347,45,156,11,248,63
35757,15666,10555,4368,85,160,21,477,713
35824,8194,5013,2349,0,335,0,497,451
35975,463,463,0,0,0,0,0,0
35950,15320,14358,733,21,0,0,208,6236
35953,7415,6540,799,66,0,0,10,107
35967,13696,12847,332,68,70,0,379,2677
35979,1608,1586,0,22,0,0,0,0
35987,2377,2282,19,3,0,0,73,248
35988,1969,1908,0,28,0,0,33,223
35049,2918,2896,3,0,6,0,13,448
35051,8621,6877,1533,5,0,0,206,379
35060,332,187,107,0,0,0,38,0
35115,13617,10807,2258,15,54,4,479,1488
35116,4289,4072,126,15,41,0,35,83
35120,13319,11299,1662,0,72,0,286,736
35160,25587,14087,11028,69,23,19,361,725
35171,3399,3101,244,8,8,0,38,280
35175,5647,5438,2,43,0,0,164,67
35179,8440,8256,0,79,6,0,99,489
35184,4318,4019,285,0,0,0,14,38
35205,18781,11611,5979,91,686,0,414,1328
35208,13446,376,12851,0,25,0,194,418
35212,11198,2394,8463,59,42,9,231,698
35222,8734,5702,2860,11,19,0,142,299
35234,5366,546,4791,20,5,0,4,84
35007,23402,18891,3621,11,351,6,522,2926
35016,15839,15352,66,82,187,19,133,273
35972,1211,1181,0,0,0,0,30,0
35973,2796,2722,64,6,0,0,4,60
35968,4073,3747,128,115,7,0,76,511
35989,2988,2899,45,13,10,0,21,531
35083,3311,3234,4,10,0,0,63,42
35094,13666,11325,2072,83,32,6,148,772
35125,10935,10196,697,0,21,0,21,6
35128,10521,9251,900,0,298,8,64,130
35135,2044,1571,252,0,140,0,81,84
35173,26726,23532,1924,10,343,0,917,645
35459,1292,426,866,0,0,0,0,12
35460,864,43,821,0,0,0,0,0
35480,1324,1000,324,0,0,0,0,6
35552,887,841,42,0,0,0,4,0
35559,12,12,0,0,0,0,0,0
35563,4345,4026,188,15,15,0,101,156
35570,10897,9947,656,46,28,0,220,373
35571,811,764,0,30,6,0,11,0
35576,2942,2551,391,0,0,0,0,16
35594,7134,6763,286,0,35,0,50,74
35613,24453,21175,2283,359,134,0,502,1124
35614,6941,6626,176,5,77,0,57,697
35650,13842,11803,709,753,7,24,546,150
35671,1773,1073,674,0,0,0,26,412
35673,7107,6239,237,506,27,7,91,613
35754,5057,4575,95,135,0,0,252,202
35740,3059,2712,207,62,0,0,78,160
35750,12165,10760,882,143,106,0,274,129
35903,16121,10520,5404,0,21,0,176,1004
35811,26519,19058,6265,131,182,21,862,1139
35901,18833,12533,5644,63,245,0,348,1216
35954,11239,9678,1135,57,14,66,289,579
35958,3832,3743,0,0,20,0,69,0
35961,5329,4937,163,26,0,64,139,1674
35971,5324,4994,69,143,32,0,86,104
35751,229,208,0,0,0,0,21,8
35771,3887,3519,43,31,0,0,294,29
35806,21247,13328,6238,134,568,0,979,641
35808,1389,873,427,16,30,0,43,56
35951,8907,8320,56,23,142,42,324,4004
35957,13617,12920,479,81,5,0,132,2518
35963,1139,1034,11,72,0,0,22,0
35802,21287,16680,3211,75,682,0,639,542
35805,16667,9115,6744,32,178,16,582,4533
35904,13651,11175,2005,31,121,0,319,379
35980,4301,4220,3,44,11,0,23,853
35022,19727,10837,8145,20,408,0,317,544
35036,367,110,254,0,3,0,0,0
35043,11264,10234,635,21,228,0,146,197
35058,8823,8578,11,0,37,0,197,411
35061,1212,86,1126,0,0,0,0,0
35062,7631,7110,286,0,17,0,218,0
35074,0,0,0,0,0,0,0,0
35077,13124,12225,647,119,0,0,133,423
35080,17350,14184,1998,40,325,11,792,539
35089,2034,879,1155,0,0,0,0,0
35091,3072,2780,178,18,10,0,86,0
35096,7554,5163,1945,0,163,0,283,56
35112,280,46,234,0,0,0,0,0
35126,20471,16051,4124,10,34,0,252,354
35130,2892,2612,254,6,0,0,20,0
35133,3690,3536,21,29,51,0,53,0
35151,7510,6401,980,2,0,0,127,6
35172,2967,2848,65,3,2,0,49,210
35178,3808,2807,918,49,23,0,11,6
35183,1062,1048,14,0,0,0,0,0
35210,12560,7314,4761,10,81,0,394,924
35211,24250,2193,21210,95,321,0,431,344
35214,17940,3152,14479,52,83,0,174,324
35242,52733,45279,4384,91,2132,26,821,2389
35470,4676,1708,2622,0,338,0,8,0
35481,3420,2121,1266,0,0,0,33,249
35504,12702,11927,417,12,184,0,162,458
35555,9354,7384,1689,0,65,6,210,263
35581,5560,5472,21,53,0,0,14,149
35582,4422,4272,0,0,5,0,145,22
35611,23306,17364,4903,264,323,0,452,2438
35620,8848,8561,210,8,34,0,35,178
35621,2951,2855,0,34,59,0,3,0
35755,677,658,10,0,0,0,9,9
35773,12363,9142,2403,121,26,0,671,412
35031,7281,7144,20,0,26,0,91,779
35956,9021,8844,0,129,14,0,34,140
35966,3682,3483,0,65,0,0,134,0
35053,2487,2418,0,0,0,0,69,32
35981,1860,1436,0,259,21,0,144,0
35064,11051,527,10375,17,0,0,132,120
35046,4533,4479,8,8,0,0,38,108
35063,3671,3494,0,0,0,0,177,0
35072,4871,2919,1918,0,13,0,21,30
35078,1916,1397,469,0,0,0,50,3
35087,2218,2186,18,14,0,0,0,35
35097,1996,1977,14,0,0,0,5,8
35114,7974,6068,1189,102,92,0,523,650
35117,5189,5104,41,0,8,0,36,46
35119,259,0,259,0,0,0,0,0
35127,10137,3945,6084,0,9,0,99,48
35136,2052,1699,345,8,0,0,0,24
35149,413,187,226,0,0,0,0,0
35180,13957,12699,917,113,51,0,177,135
35188,3800,3702,64,0,0,0,34,201
35228,9904,685,8995,0,6,0,218,445
35401,36423,16296,18557,108,766,23,673,771
35447,2837,1278,1518,0,2,0,39,61
35453,10204,8155,1736,16,0,0,297,659
35457,0,0,0,0,0,0,0,0
35462,4255,888,3326,0,0,0,41,3
35466,5567,4579,850,0,0,8,130,0
35476,7079,3464,3515,34,22,0,44,394
35543,1275,1225,0,7,0,0,43,10
35550,5679,5317,335,0,0,0,27,82
35585,1192,1192,0,0,0,0,0,23
35587,668,668,0,0,0,0,0,8
35622,7812,7489,46,135,48,0,94,67
35633,20443,18741,1228,0,177,0,297,304
35643,3562,2511,964,24,0,0,63,134
35648,3237,3063,12,26,20,0,116,13
35651,1255,1012,34,70,5,0,134,0
35661,16546,14175,1911,154,113,0,193,335
35739,4910,4509,330,50,12,0,9,138
35746,604,496,0,0,14,0,94,0
35756,13601,7955,4445,138,686,0,377,601
35758,43182,31677,6860,272,2543,15,1815,2554
35760,4864,4644,12,46,6,8,148,5
35764,497,467,0,3,1,0,26,0
35772,4189,3543,473,68,0,0,105,220
35775,1083,929,98,0,0,0,56,0
35803,25170,21351,1472,40,1200,16,1091,540
35010,19780,12789,6603,81,135,0,172,845
35004,11652,9903,1540,0,111,0,98,110
35005,7425,4096,3195,48,0,11,75,103
35045,14173,11622,2049,23,182,0,297,605
35052,275,214,61,0,0,0,0,0
35186,4945,4500,341,0,0,0,104,147
35213,13244,12734,403,0,40,0,67,272
35215,45915,9722,34841,12,57,11,1272,2568
35442,5626,1542,4010,25,11,0,38,611
35456,3440,2793,584,8,0,0,55,21
35044,7157,4869,2137,63,27,0,61,194
35055,19106,18183,220,86,118,0,499,1778
35071,15815,13403,1781,213,305,0,113,366
35986,7862,7335,270,57,0,0,200,268
35068,7266,5105,1454,35,358,4,310,806
35111,16720,13892,2592,48,144,0,44,173
35118,2976,2551,319,5,9,0,92,64
35073,2396,1609,584,0,0,0,203,0
35085,7700,6797,712,0,0,0,191,1416
35124,21265,18215,2030,90,646,0,284,3173
35150,16998,11404,5347,99,0,5,143,450
35203,2954,1156,1732,0,0,0,66,42
35206,16285,4541,11459,8,77,0,200,1065
35209,26483,18887,6379,50,726,0,441,1285
35218,7118,349,6684,0,0,0,85,60
35226,34661,28493,3831,17,1586,17,717,881
35235,19569,7666,11471,114,132,27,159,1357
35444,3917,3684,222,0,0,0,11,45
35461,2109,1606,496,0,0,0,7,11
35473,15575,12452,2976,0,91,0,56,730
35490,4083,3639,325,0,0,0,119,123
35501,8954,7172,1511,10,22,0,239,690
35540,2436,2422,0,3,0,0,11,0
35541,3335,3272,1,41,6,0,15,55
35542,965,925,21,0,0,0,19,0
35544,464,411,50,0,0,0,3,12
35564,2078,2060,0,12,2,0,4,34
35601,26332,16928,8643,16,164,0,581,6334
35610,1702,1699,0,2,0,0,1,0
35619,4406,3812,314,119,50,0,111,22
35646,4707,3266,1309,58,0,0,74,27
35654,6671,6172,417,47,0,0,35,1335
35672,5888,4123,744,466,0,0,555,301
35744,2128,1989,18,0,10,0,111,73
35761,12271,10008,1336,143,90,92,602,297
35763,17735,16024,654,90,555,35,377,466
35765,3844,3707,0,61,44,8,24,82
35768,10766,9706,596,71,121,58,214,398
35769,9598,9044,334,30,0,0,190,370
35776,3430,3205,33,76,5,0,111,162
35905,6127,5821,100,17,0,0,189,17
35907,8435,8193,85,42,46,0,69,76
35960,9462,8504,739,58,0,0,161,206
35131,4324,4000,258,6,3,0,57,8
35463,1794,1213,581,0,0,0,0,0
35469,188,53,113,0,0,0,22,0
35503,9067,8640,132,26,9,0,260,7
35553,4273,3985,47,40,0,0,201,149
35565,12682,12483,42,42,5,9,101,584
35574,1595,1504,88,0,0,0,3,97
35578,5750,5643,0,0,57,0,50,56
35584,376,191,185,0,0,0,0,11
35618,1816,707,1064,7,0,0,38,35
35647,1185,1037,106,0,2,0,40,0
35649,87,74,10,0,3,0,0,2
35652,8542,7935,410,76,17,0,104,158
35670,6518,5972,391,55,0,0,100,149
35741,2814,2758,41,0,15,0,0,170
35752,2620,2397,111,85,0,0,27,60
35759,7475,5170,1841,167,148,0,149,131
35766,123,109,0,0,0,0,14,0
35801,22771,19248,2443,109,502,12,457,953
35810,27701,5240,21259,71,265,71,795,1802
35816,12983,3199,8875,32,473,0,404,940
35976,16663,15087,1012,24,244,3,293,589
35952,6814,6420,67,98,40,0,189,668
35962,6939,6762,0,70,0,0,107,2577
35974,1449,1340,1,13,0,0,95,65
35990,117,117,0,0,0,0,0,0
35548,1681,1665,10,0,0,0,6,23
35747,5189,4870,72,42,0,0,205,42
35959,4820,4518,253,18,25,0,6,23
35645,13696,13265,245,40,39,0,107,315
35745,188,188,0,0,0,0,0,0
35774,237,230,7,0,0,0,0,0
35984,1562,1521,0,6,0,35,0,11
35978,4673,4565,0,19,0,0,89,116
35634,9749,9129,431,79,2,14,94,44
35906,9475,7791,1389,32,249,0,14,400
35983,3711,3566,127,9,0,0,9,22
35013,0,0,0,0,0,0,0,40
35032,44,31,9,0,0,0,4,0
35187,5,5,0,0,0,0,0,0
35229,1154,794,290,0,8,0,62,65
35254,1521,745,686,5,48,0,37,53
35577,41,41,0,0,0,0,0,0
35615,245,170,75,0,0,0,0,0
35896,693,52,641,0,0,0,0,7
35033,3068,2975,28,6,22,0,37,39
35244,30324,21679,5791,48,2278,0,528,1606
35020,24760,4549,19394,42,15,9,751,1585
35034,5808,2217,3550,8,0,0,33,222
35035,1179,967,212,0,0,0,0,0
35042,5875,5059,704,0,37,0,75,86
35082,0,0,0,0,0,0,0,0
35121,12849,11873,544,0,35,0,397,2577
35139,170,137,0,0,0,0,33,0
35147,5930,5258,448,2,62,0,160,164
35148,2429,2122,278,0,0,0,29,15
35176,902,902,0,0,0,0,0,0
35216,33915,23530,8082,8,1314,0,981,3631
35221,4644,73,4571,0,0,0,0,159
35223,11233,10464,208,7,361,29,164,18
35224,5149,1895,3192,11,19,0,32,19
35233,1666,952,411,18,220,0,65,49
36262,1417,1400,10,0,3,0,4,10
36279,2339,2254,12,8,25,0,40,0
36319,1899,1685,154,0,0,0,60,18
36320,3681,3024,553,13,5,0,86,27
36330,32909,23957,6887,260,626,0,1179,3698
36401,8018,3270,4666,32,14,0,36,91
36013,642,520,115,0,7,0,0,8
36037,13247,6444,6338,0,205,0,260,59
36039,240,28,212,0,0,0,0,0
36093,10828,9057,1482,0,78,0,211,319
36111,12054,4025,7569,0,10,0,450,315
36203,16054,12294,2983,60,381,0,336,1979
36250,4893,4336,524,33,0,0,0,65
36317,569,320,241,0,0,0,8,0
36318,1497,1462,22,2,0,0,11,74
36441,3987,3179,708,100,0,0,0,120
36442,2941,2640,268,0,7,13,13,44
36445,4594,3050,1115,195,66,0,168,119
36483,390,314,37,0,0,0,39,2
36456,1393,1000,384,2,0,0,7,0
36474,2948,2438,477,0,33,0,0,151
36475,2119,1374,719,24,0,0,2,8
36502,18030,9179,7109,1339,30,72,301,162
32631,264,253,0,0,11,0,0,0
32814,5405,4341,315,31,388,0,330,1750
32830,0,0,0,0,0,0,0,5
32405,29633,23092,4469,202,644,0,1226,2431
32131,4272,3210,942,0,49,0,71,288
32822,22863,14607,4775,72,1605,9,1795,37918
32909,25660,18314,6019,157,516,0,654,5138
32616,1008,498,496,0,8,0,6,134
32750,20810,17841,1708,34,570,11,646,3579
32828,44012,29397,6549,39,5164,0,2863,21653
33409,23307,9324,12003,11,1234,81,654,10568
33413,11223,5769,4190,0,609,5,650,6250
33426,18742,13600,4050,46,645,0,401,4413
33469,14334,13823,102,30,124,58,197,861
33471,5420,3709,1606,7,0,0,98,1735
33484,24384,21572,1884,75,456,7,390,1762
33004,12646,7152,4640,52,162,0,640,4166
33010,2292,1472,486,13,115,35,171,44939
33021,33100,23631,7534,103,837,21,974,16250
33023,51659,9948,38408,116,1292,0,1895,22012
33025,49634,8816,36408,112,2681,0,1617,22129
33030,10052,4580,4897,0,533,0,42,25649
33035,7010,2792,3699,0,164,102,253,8648
33064,47315,25764,18402,185,1247,0,1717,14082
33071,28869,19411,6480,189,1330,12,1447,10970
33132,6483,4387,1361,0,490,0,245,6412
33139,19232,15875,1289,173,845,0,1050,19374
33141,12734,10198,1272,0,529,107,628,27271
33150,22864,1118,20788,0,519,0,439,6975
33154,8049,7382,317,0,241,0,109,6741
33166,5647,3789,1134,19,617,0,88,19183
33167,13223,668,12511,0,8,0,36,6614
33176,20484,10656,7941,0,1530,0,357,31977
33177,13717,5871,6151,0,752,0,943,44412
33178,8211,5711,841,17,1521,0,121,43248
33180,19348,17916,598,18,430,0,386,12535
33919,28067,26635,473,70,252,0,637,2697
33953,6712,6437,134,0,115,0,26,173
33001,251,251,0,0,0,0,0,72
33014,4270,3053,485,0,608,0,124,37046
33015,10599,4881,4556,105,862,0,195,55673
33016,2516,1703,541,0,187,0,85,48487
33026,18125,12536,3051,0,1408,26,1104,12920
33055,15452,1837,13279,0,208,0,128,27953
33056,29002,417,27883,82,205,59,356,7407
33716,15798,11301,2206,27,1160,49,1055,2245
33777,16125,14243,334,46,754,11,737,1054
33778,13920,11850,1427,87,239,18,299,790
33823,25960,22582,2798,96,162,0,322,6179
33852,15611,14456,685,79,99,0,292,5591
33901,17025,11281,4669,18,451,38,568,3925
33904,26962,25601,643,58,363,0,297,4897
33916,16724,6125,10029,0,20,0,550,6714
33950,20626,19696,299,54,250,84,243,1391
33971,17514,9554,6999,0,498,4,459,9741
33960,698,692,0,0,0,0,6,21
33944,268,268,0,0,0,0,0,0
33946,2303,2303,0,0,0,0,0,22
33981,10374,10099,63,0,57,0,155,355
33990,26205,23365,1775,39,710,28,288,6696
33993,19180,17066,1472,33,327,25,257,5676
33173,6612,5383,453,0,662,0,114,25695
33174,4276,2005,1162,50,952,0,107,29739
33187,4639,3306,696,177,391,0,69,14647
33193,6289,3893,684,20,1517,0,175,45089
33034,10931,2559,8253,63,0,0,56,12350
33334,19727,14601,3803,46,693,10,574,9751
33446,22446,20851,662,0,468,0,465,2537
33570,17137,13341,2884,34,269,24,585,10684
33634,10966,7187,2180,0,847,0,752,11767
33857,1237,1237,0,0,0,0,0,834
33947,8606,8420,38,0,148,0,0,295
33066,14620,11448,2391,0,315,9,457,2166
33168,21884,1168,19920,48,237,0,511,7188
33313,56705,5470,49151,143,801,0,1140,5700
33437,34916,29805,4083,62,543,0,423,4005
33185,3127,2048,380,0,599,14,86,27832
33415,24178,12813,9263,8,1242,0,852,27404
33540,7765,7330,162,19,122,0,132,972
33619,25276,9533,13930,158,784,20,851,14471
33755,20160,12196,6834,15,305,0,810,5285
33786,1524,1464,36,0,24,0,0,108
33954,8859,7536,988,0,70,0,265,435
33182,2627,1201,1247,26,127,0,26,14752
33039,107,67,40,0,0,0,0,249
33051,519,467,52,0,0,0,0,50
33101,0,0,0,0,0,0,0,0
33449,9972,7942,1100,0,756,0,174,1630
33472,17554,14977,1697,50,545,0,285,2485
33473,9105,7202,900,0,609,0,394,2195
33503,165,75,0,0,90,0,0,39
33542,18742,17217,732,90,154,0,549,2359
33545,14512,9845,3069,46,904,52,596,4010
33548,6150,5508,338,0,167,0,137,913
33558,18285,15337,1101,20,1100,0,727,4558
33559,14389,10534,2657,0,684,46,468,3342
33563,17692,12203,4682,27,393,21,366,10183
33578,34504,22805,8780,167,1271,58,1423,15130
33579,24949,15757,5896,52,1381,0,1863,9322
33596,25687,21409,2571,18,779,0,910,4328
33744,134,77,45,0,12,0,0,11
33812,11854,9944,1113,91,490,0,216,1596
33854,113,113,0,0,0,0,0,123
33855,0,0,0,0,0,0,0,0
33856,323,304,19,0,0,0,0,7
33859,8938,7369,1434,6,40,0,89,1426
33867,344,344,0,0,0,0,0,49
33875,9459,9037,125,0,88,0,209,1469
33876,4590,4324,211,0,0,0,55,99
33896,7013,5874,809,10,93,0,227,2733
33897,12593,10409,1301,70,296,42,475,7262
33898,15062,12908,1778,0,62,0,314,2045
33965,1392,1045,212,16,4,0,115,267
33974,10109,6530,2997,80,86,0,416,7010
33966,8874,8007,281,0,151,0,435,1311
33967,19476,17629,656,27,554,0,610,5565
33973,8549,4062,4142,0,115,0,230,6326
33976,9877,4999,4177,5,249,54,393,8677
33076,29419,22890,2657,96,2780,0,996,7181
33170,6502,1662,4488,0,45,0,307,7246
33316,8239,7087,748,0,254,0,150,1562
33470,20852,16840,2735,92,430,0,755,5532
33009,26282,17436,7513,28,693,6,606,14994
33012,2699,2190,235,0,143,0,131,72967
33018,2310,1647,323,0,257,0,83,50216
33312,38018,19219,16641,17,1300,0,841,15534
33194,2228,1093,958,10,98,0,69,6257
33305,10867,9717,774,0,180,6,190,1558
33827,2692,2409,256,0,21,0,6,238
33850,6733,4624,1681,36,93,0,299,1069
33872,13879,11610,892,0,736,0,641,1899
33877,589,393,0,0,0,0,196,0
33890,2982,2843,96,37,6,0,0,1890
33843,7934,6405,1206,16,55,0,252,3202
33844,21424,13567,7226,55,151,0,425,13856
33847,123,123,0,0,0,0,0,48
33860,17417,14526,2223,0,279,0,389,7733
33873,8077,6825,1072,8,71,21,80,5685
33884,27573,23678,2622,51,899,0,323,4496
33921,829,639,127,0,18,0,45,32
33924,160,108,38,0,14,0,0,40
33331,15011,10481,1669,8,2036,42,775,10843
33324,33483,23412,6109,0,2396,76,1490,15324
33327,10212,7959,771,0,889,0,593,13550
33328,21267,17557,1236,33,1728,32,681,7515
33408,16462,15650,414,0,255,0,143,1786
33412,13307,10370,1839,0,850,0,248,1611
33414,46491,34594,8149,70,2346,0,1332,14810
33417,23973,11013,11070,112,831,0,947,9314
33433,32721,29148,1173,0,1521,0,879,7233
33436,36004,24591,9045,11,1177,133,1047,8245
33444,21027,8814,11595,11,187,0,420,2743
33445,28411,18069,8162,0,1254,70,856,3850
33462,24648,17046,6753,6,256,3,584,8525
33463,40866,20621,16745,15,2553,0,932,21177
33483,11523,10459,816,11,162,0,75,381
33487,17535,16233,670,10,413,0,209,2641
33493,4196,1097,2953,11,37,0,98,1347
33521,416,171,245,0,0,0,0,14
33525,16914,15013,1440,74,181,9,197,3535
33544,21774,16611,2516,117,1629,40,861,5832
33514,2030,1671,131,0,0,0,228,320
33523,14019,11657,1752,59,243,12,296,4368
33543,20550,15906,2626,15,1216,10,777,5622
33566,15221,13413,977,57,409,0,365,5381
33592,10009,8001,1453,20,175,0,360,1059
33605,12641,3192,8965,16,170,8,290,4816
33610,36522,8767,24842,16,1357,71,1469,9441
33611,26727,22197,1902,20,1462,0,1146,5064
33625,17230,13138,2160,0,1420,31,481,9012
33635,12655,10173,1201,34,875,0,372,5698
33839,2505,2265,154,28,14,0,44,762
33880,30267,22564,6059,63,584,0,997,11079
33848,297,286,5,0,0,0,6,762
33851,804,722,65,0,0,0,17,301
33865,487,394,93,0,0,0,0,591
33881,29604,17635,11059,162,233,22,493,3859
33905,25561,21832,2407,57,772,0,493,11520
33909,22583,19969,2146,0,332,0,136,8884
33914,32794,29392,1566,83,1016,0,737,4581
33930,293,293,0,0,0,0,0,610
33955,10609,9284,901,208,27,0,189,797
33956,3388,3374,0,0,14,0,0,49
33972,11332,8019,2477,24,217,0,595,3967
33983,13265,11604,1235,0,338,0,88,1157
33594,27720,20677,3818,68,1664,0,1493,7745
33549,14354,12126,846,82,867,0,433,3661
33569,21414,16869,2613,23,1179,0,730,6014
33573,20970,19421,1242,33,92,14,168,1442
33602,11617,8228,2640,25,436,0,288,2792
33624,25646,19159,3753,62,1786,0,886,12972
33710,30072,25995,1376,74,1388,36,1203,3811
33759,15322,13813,812,76,216,68,337,3044
33762,7237,5723,849,28,418,0,219,856
33771,25991,23252,1438,25,563,0,713,4355
33773,16858,14619,442,21,1145,0,631,910
33774,18041,16148,1537,46,42,0,268,1067
33810,42513,33612,6653,253,900,19,1076,7789
33813,32516,28264,2381,33,1161,39,638,4695
33830,23478,16581,5733,65,650,0,449,3998
33834,3959,2914,821,0,135,0,89,3736
33837,17743,14395,2332,29,585,0,402,9685
33838,2793,1507,1213,0,18,11,44,1385
33908,32920,31241,600,32,844,0,203,3151
33922,3533,3119,291,22,18,0,83,198
33931,10345,10071,42,38,88,12,94,330
33935,10593,9094,876,67,110,0,446,11375
33945,0,0,0,0,0,0,0,0
33952,30244,24998,3286,68,565,0,1327,3418
33980,12462,10851,1054,17,182,0,358,874
33027,32252,13322,12832,0,4708,0,1390,27939
33013,1193,833,250,0,110,0,0,31787
33033,16786,6066,9131,69,514,22,984,41438
33050,5956,5152,665,0,89,0,50,3477
33063,40053,23947,12353,43,2205,0,1505,14884
33067,21469,15259,3691,8,1999,0,512,6315
33069,22068,9416,11189,62,437,7,957,5544
33125,4362,2015,1808,0,427,0,112,57130
33127,17468,1020,15946,0,175,0,327,15996
33133,14622,10283,3304,93,511,0,431,19838
33135,1378,1002,274,0,74,0,28,38411
33138,19676,7398,11119,173,401,44,541,10191
33140,11963,11043,429,0,226,27,238,9844
