ZipCode,Pop16YAO,UnEmpRate16YAO,UnEmpRate20to64Y
04355,2138,3.2,3.1
04357,2837,3.6,3.5
04358,3316,2.3,2.5
04359,256,0.0,0.0
04360,420,4.5,5.0
04363,2111,5.2,4.6
04364,4904,4.4,3.5
04401,37248,5.6,5.1
04406,567,4.0,4.4
04408,118,0.0,0.0
04410,973,10.4,9.9
04411,1317,3.5,3.7
04412,7522,2.6,2.1
04413,184,34.5,32.6
04414,1100,9.1,7.7
04415,215,22.3,27.7
04416,4288,3.8,4.0
04417,290,11.9,15.2
04418,1434,7.2,6.7
04419,2264,4.9,4.8
04421,1128,5.3,4.5
04422,1168,3.7,4.2
04424,673,9.8,11.4
04426,3892,5.1,5.7
04427,2282,6.3,5.6
04428,2346,6.0,6.3
04429,3789,6.0,4.7
04430,1478,9.5,9.7
04431,42,,
04434,931,4.7,3.4
04435,887,6.3,3.3
04438,876,6.5,4.2
04441,1536,13.2,15.8
04442,22,0.0,
04443,2062,5.7,4.4
04444,7284,2.8,2.9
04448,1171,7.5,8.5
04449,1260,3.0,3.2
04450,965,4.6,2.1
04451,180,0.0,0.0
04453,625,13.2,8.3
04454,26,,
04455,644,14.9,10.0
04456,2359,2.7,0.7
04457,4886,6.5,5.6
04459,729,14.2,14.5
04460,1081,13.2,11.5
04461,2391,5.4,5.6
04462,4068,4.2,3.6
04463,2597,11.4,10.2
04464,460,5.1,6.1
04468,7628,4.4,3.8
04469,2578,15.2,7.3
04471,559,7.0,7.4
04472,1849,5.4,5.9
04473,7443,5.1,4.8
04474,3033,5.0,3.3
04475,510,8.8,9.4
04476,1032,5.3,5.1
04478,309,8.6,0.0
04479,1104,4.2,4.8
04481,406,2.3,2.5
04485,192,8.4,11.1
04487,796,18.4,17.9
04488,1296,8.0,8.4
04489,173,0.0,0.0
04490,247,0.0,0.0
04491,131,7.8,8.9
04492,101,0.0,0.0
04493,1589,4.5,5.1
04495,378,9.0,8.4
04496,3273,6.5,4.2
04497,255,7.4,4.5
04530,8841,1.9,1.6
04535,641,4.3,4.7
04537,1860,4.1,1.9
04538,1797,0.6,0.7
04539,913,4.8,5.8
04541,41,,
04543,1748,3.3,3.8
04544,571,0.0,0.0
04547,809,1.8,1.5
04548,808,4.7,5.7
04551,686,3.9,4.3
04553,1440,2.9,2.9
04554,756,3.9,4.9
04555,1343,4.9,3.7
04556,967,4.9,3.7
04558,121,0.0,0.0
04562,1880,1.1,1.4
04563,1251,7.5,6.5
04564,554,3.5,3.8
04568,403,0.0,0.0
04570,0,,
04571,340,0.0,0.0
04572,4384,4.2,4.7
04573,420,1.6,2.3
04574,1182,4.4,3.4
04575,70,0.0,0.0
04576,533,0.5,0.6
04578,3777,6.7,7.1
04579,2530,4.8,3.7
04605,11766,4.0,4.1
04606,986,9.5,4.5
04607,968,3.4,4.0
04609,4609,7.5,6.9
04611,364,1.4,1.7
04612,424,10.4,13.4
04613,74,0.0,0.0
04614,2294,3.6,0.2
04616,653,3.8,4.6
04617,670,5.0,3.5
04619,2590,5.0,3.4
04622,1000,4.1,4.6
04623,715,7.0,7.6
04624,149,0.0,0.0
04625,75,5.6,8.7
04626,376,2.2,2.5
04627,1350,4.4,4.4
04628,619,2.3,2.1
04629,0,,
04630,1143,3.3,3.4
04631,1176,9.0,11.4
04634,1575,7.3,8.4
04635,9,0.0,0.0
04637,138,11.1,0.0
04640,1836,4.1,4.0
04642,79,0.0,0.0
04643,849,9.3,8.6
04644,0,,
04645,26,0.0,0.0
04646,55,0.0,0.0
04648,586,8.2,9.5
04649,1079,13.4,10.6
04650,242,0.0,0.0
04652,1433,8.1,9.6
04653,502,1.9,1.6
04654,2680,10.4,10.1
04655,891,4.0,4.4
04657,275,9.8,10.4
04658,1301,5.6,6.2
04660,952,4.0,3.0
04662,360,0.0,0.0
04664,1082,6.5,7.4
04666,1045,6.3,5.5
04667,1100,9.8,10.7
04668,1259,9.8,10.4
04669,178,0.0,0.0
04671,479,4.0,4.3
04673,164,3.8,0.0
04674,388,6.8,7.2
04675,169,19.6,21.9
04676,903,5.9,6.9
04677,256,5.7,4.5
04679,1504,5.0,5.5
04680,955,5.1,4.1
04681,902,6.3,6.2
04683,90,0.0,0.0
04684,1362,6.2,6.7
04685,378,3.1,2.6
04686,113,3.3,3.7
04691,273,9.6,11.2
04693,339,1.1,1.3
04694,1833,3.4,3.2
04730,8097,3.9,3.4
04732,1417,12.0,12.4
04733,205,0.0,0.0
04734,589,4.7,1.4
04735,490,8.7,9.6
04736,7581,3.8,3.7
04739,782,11.3,9.9
04740,918,4.8,3.4
04741,4,,
04742,2735,2.7,2.9
04743,3914,5.7,5.3
04745,761,0.0,0.0
04746,382,6.1,6.6
04747,1109,4.6,4.5
04750,1853,12.0,11.5
04756,2803,1.5,1.7
04757,2488,3.8,3.1
04758,1126,7.9,7.5
04760,619,8.8,9.1
04761,424,8.0,7.4
04762,453,7.4,7.8
04763,595,8.7,8.6
04764,29,0.0,0.0
04765,922,8.2,6.0
04766,330,8.4,9.8
04768,311,4.2,5.7
04769,7613,4.4,4.3
04772,717,6.0,6.6
04773,539,11.7,11.4
04774,485,5.9,7.0
04776,848,10.1,11.2
04777,345,13.6,12.6
04779,292,4.5,5.0
04780,589,7.8,9.1
04781,466,0.0,0.0
04783,476,6.0,5.3
04785,2024,4.2,3.9
04786,1620,6.6,6.7
04787,583,5.1,5.8
04841,5950,6.6,3.7
04843,4345,1.8,2.2
04847,1216,5.1,5.0
04848,599,0.0,0.0
04849,3133,3.6,2.9
04851,76,0.0,0.0
04852,36,0.0,0.0
04853,425,6.5,6.0
04854,1330,2.1,2.5
04855,186,10.7,12.0
04856,2817,1.7,0.9
04858,1161,5.9,5.8
04859,685,0.0,0.0
04860,1321,2.7,3.3
04861,2246,4.3,5.1
04862,3280,3.3,3.6
04863,965,2.2,2.7
04864,4219,6.0,6.4
04901,22338,4.7,4.0
04910,1737,3.4,3.1
04911,1757,20.7,20.1
04912,760,14.3,14.4
04915,7401,6.4,6.4
04917,2314,7.8,8.3
04918,298,0.0,0.0
04920,1406,8.8,5.9
04921,1242,5.6,6.5
04922,888,4.9,3.9
04923,430,18.4,21.7
04924,1803,7.6,7.0
04925,84,0.0,0.0
04926,79,0.0,0.0
04927,2870,4.2,3.6
04928,1741,1.2,0.6
04929,643,4.2,4.4
04930,3450,8.4,7.4
04932,1044,3.3,3.9
04933,24,0.0,0.0
04936,135,9.5,0.0
04937,5454,8.3,7.1
04938,8448,7.1,7.1
04939,839,1.8,1.0
04940,0,,
04941,1470,6.2,5.5
04942,1166,13.8,15.0
04943,1442,9.8,8.4
04944,37,0.0,0.0
04945,858,5.8,6.6
04947,1198,3.1,3.3
04949,658,3.6,4.0
04950,4010,9.4,8.7
04951,861,7.1,5.1
04952,1592,2.0,1.4
04953,2660,5.6,4.9
04955,1266,2.5,1.3
04956,735,2.0,1.4
04957,3484,8.4,7.4
04958,1554,4.3,3.3
04961,723,5.0,5.8
04962,111,0.0,0.0
04963,6101,6.8,6.5
04964,122,0.0,0.0
04965,1753,4.9,4.8
04966,1401,6.9,7.3
04967,3325,8.1,6.6
04969,986,2.2,2.5
04970,1286,3.3,3.1
04971,1645,5.6,5.2
04973,1217,4.7,5.0
04974,2203,8.0,2.8
04975,0,,
04976,7845,8.7,8.2
04978,637,7.4,4.0
04979,751,4.6,5.2
04981,2188,8.8,8.1
04982,452,9.8,10.1
04983,1443,7.5,7.3
04984,529,5.1,6.5
04985,45,8.0,9.1
04986,1350,5.4,5.7
04987,799,2.0,2.3
04988,1953,3.5,1.3
04989,3304,6.0,6.6
04992,142,0.0,0.0
05001,7911,4.6,5.4
05031,120,0.0,0.0
05032,1924,6.2,5.8
05033,2032,8.5,8.8
05034,285,4.7,5.2
05035,590,5.5,2.5
05036,912,0.0,0.0
05037,425,0.0,0.0
05038,1075,2.1,1.1
05039,968,1.6,1.2
05040,479,7.6,8.0
05041,339,0.0,0.0
05042,401,4.5,5.1
05043,840,4.5,4.3
05045,1591,2.0,2.1
05046,927,2.7,0.9
05048,2378,2.1,2.4
05050,129,0.0,0.0
05051,1239,3.3,2.4
05052,156,0.0,0.0
05053,400,1.1,1.2
05055,2587,4.0,2.4
05056,382,0.0,0.0
05058,218,0.0,0.0
05059,272,0.0,0.0
05060,3924,6.9,7.0
05061,1275,5.8,7.2
05062,526,7.1,7.5
05065,775,0.6,0.6
05067,181,3.4,4.4
05068,2627,4.1,3.9
05069,444,4.2,5.2
05070,465,3.9,4.8
05071,89,0.0,
05072,386,2.6,3.1
05075,840,1.1,1.2
05076,321,3.1,3.6
05077,1045,1.3,1.0
05079,574,4.4,5.1
05081,420,10.6,12.3
05083,214,9.1,10.3
05084,266,29.9,0.0
05086,576,4.2,4.2
05089,3842,3.0,2.2
05091,2863,1.4,1.0
05101,3603,3.0,3.1
05141,127,0.0,0.0
05142,588,5.2,2.8
05143,3598,3.1,3.4
05146,583,7.9,3.6
05148,813,5.1,6.3
05149,1778,4.1,4.5
05150,666,19.0,11.1
05151,1279,4.5,3.7
05152,316,0.0,0.0
05153,525,5.9,6.3
05154,400,5.6,6.0
05155,716,1.2,1.2
05156,7625,4.6,3.8
05158,824,0.0,0.0
05161,492,0.3,0.4
05201,11948,4.2,4.7
05250,2975,6.0,6.8
05251,1197,0.7,0.9
05252,216,0.0,0.0
05253,385,0.0,0.0
05254,212,0.0,0.0
05255,3275,4.8,3.6
05257,2509,3.8,3.1
05260,473,18.7,9.6
05261,2024,5.3,5.5
05262,1656,0.0,0.0
05301,13776,7.3,7.3
05340,539,5.4,3.1
05341,309,16.7,17.7
05342,557,9.9,11.4
05343,674,6.7,7.2
05345,1991,3.1,3.2
05346,4467,5.0,5.0
05350,565,3.5,3.8
05352,778,2.9,3.2
05353,764,4.6,5.9
05354,1889,3.7,2.3
05355,582,5.7,7.1
05356,758,2.5,0.8
05358,147,3.2,3.4
05359,435,1.6,1.9
05360,148,0.0,0.0
05361,943,4.2,2.8
05362,51,0.0,0.0
05363,1419,1.9,2.1
05401,25958,4.5,4.2
05403,16129,3.3,2.9
05404,6276,6.9,7.2
05405,4327,10.9,11.2
05408,7704,1.6,1.6
05439,1484,4.7,7.1
05440,1515,4.8,2.6
05441,707,7.4,8.1
05442,303,4.3,4.6
05443,5729,3.7,2.8
05444,1356,1.6,1.8
05445,3087,2.9,3.4
05446,13342,2.3,1.7
05447,48,0.0,0.0
05448,800,1.9,1.5
05450,4095,3.6,3.8
05452,17175,3.2,2.4
05454,3782,3.6,3.9
05455,856,2.5,2.6
05456,1002,8.3,8.8
05457,1278,2.2,2.1
05458,1800,3.0,3.4
05459,1481,0.0,0.0
05461,3498,1.9,2.0
05462,1534,2.0,1.4
05463,394,7.5,8.9
05464,2696,2.7,2.4
05465,4242,1.6,1.4
05468,11077,5.8,5.8
05471,568,1.5,1.8
05472,1381,4.2,4.7
05473,1199,1.5,1.8
05474,758,8.1,8.4
05476,2587,9.2,10.1
05477,3637,1.2,1.3
05478,12011,6.2,5.2
05481,0,,
05482,6391,3.9,4.0
05483,1205,1.4,1.5
05485,80,0.0,0.0
05486,1424,4.4,4.6
05487,1304,3.9,4.2
05488,6617,3.3,3.5
05489,2773,3.5,2.6
05491,4936,4.2,3.8
05492,580,3.4,3.7
05494,1474,3.0,3.0
05495,8189,4.0,4.2
05602,9845,3.1,3.2
05640,111,0.0,0.0
05641,13417,4.6,5.2
05647,812,1.3,1.5
05648,385,4.9,3.4
05649,326,3.7,4.0
05650,1010,4.1,3.2
05651,1186,1.5,1.8
05652,618,7.8,8.9
05653,390,4.2,2.6
05654,921,19.0,18.7
05655,2312,0.2,0.2
05656,3029,7.5,5.7
05657,81,5.6,8.6
05658,1230,4.8,5.4
05660,1439,4.8,3.4
05661,4781,4.8,5.1
05663,5803,2.0,1.8
05664,121,0.0,0.0
05667,1839,3.1,3.6
05669,581,6.2,5.2
05672,3737,2.7,3.3
05673,2121,2.2,1.7
05674,1227,0.0,0.0
05675,1012,12.3,9.9
05676,3997,1.8,0.9
05677,1838,2.0,2.2
05678,172,0.0,0.0
05679,2809,1.2,0.0
05680,1781,5.6,5.4
05681,334,4.9,3.0
05682,1011,2.4,2.1
05701,17121,4.1,3.7
05730,244,9.3,10.6
05732,599,8.3,8.8
05733,4975,3.2,2.7
05734,1206,2.2,1.3
05735,3826,3.9,2.6
05736,417,3.9,3.9
05737,718,5.9,5.4
05738,988,4.5,1.1
05739,1151,7.1,6.2
05740,22,,
05742,573,3.5,4.0
05743,3107,5.4,4.0
05744,552,0.0,0.0
05747,265,9.4,7.0
05748,283,2.9,3.5
05751,647,1.7,0.9
05753,9168,5.2,4.1
05757,691,3.2,2.8
05758,554,0.8,0.0
05759,1484,3.0,2.8
05760,1012,3.4,4.0
05761,692,3.8,3.9
05762,299,2.6,1.7
05763,2257,2.6,1.8
05764,2869,4.3,4.4
05765,1435,2.3,2.6
05766,431,0.0,0.0
05767,978,9.2,10.2
05769,921,1.6,1.0
05770,789,4.7,4.9
05772,610,2.4,2.8
05773,1871,3.6,3.9
05774,894,0.0,0.0
05775,407,4.2,0.0
05776,625,6.2,7.1
05777,2843,2.8,1.5
05778,483,3.3,3.0
05819,7579,3.2,3.4
05820,470,5.7,4.9
05821,975,3.6,3.1
05822,1394,5.0,4.6
05824,999,5.5,4.2
05825,71,0.0,0.0
05826,765,4.3,3.9
05827,302,7.8,9.5
05828,1719,2.0,2.2
05829,1374,2.4,0.0
05830,1181,4.1,4.4
05832,722,7.0,8.3
05833,263,0.0,0.0
05836,919,5.1,4.2
05837,296,19.5,20.5
05839,641,5.6,6.4
05841,358,1.7,2.1
05842,414,5.0,5.2
05843,2014,1.2,1.4
05845,958,4.8,5.4
05846,968,2.7,1.6
05847,622,10.6,10.7
05850,248,0.0,0.0
05851,5454,4.8,4.6
05853,456,0.0,0.0
05855,5914,4.3,3.2
05857,2057,5.1,5.0
05858,377,1.8,1.9
05859,1356,3.3,2.7
05860,2023,5.2,4.8
05862,197,0.0,0.0
05866,573,2.1,2.3
05867,694,5.7,5.5
05868,279,7.4,8.1
05871,1187,6.2,5.5
05872,711,4.2,4.5
05873,540,0.9,1.1
05874,453,0.7,0.8
05875,391,2.1,2.6
05901,14,,
05902,187,12.5,14.5
05903,729,1.0,1.1
05904,171,5.9,5.9
05905,643,5.4,6.5
05906,1045,4.9,5.7
05907,120,5.4,6.0
06001,14607,3.6,3.2
06002,18525,7.1,6.9
06010,49122,6.1,5.6
06013,7695,5.1,5.0
06016,5427,3.8,4.1
06018,2448,2.7,3.2
06019,8281,3.4,2.9
06020,0,,
06021,273,5.2,1.5
06022,77,0.0,0.0
06023,1027,7.4,7.9
06024,402,0.0,0.0
06026,4039,7.5,7.5
06027,1139,7.2,6.8
06029,12975,4.0,3.5
06031,1278,2.8,3.0
06032,14564,4.2,4.3
06033,23383,5.4,4.2
06035,6214,4.1,4.2
06037,16326,3.9,3.0
06039,1610,2.9,2.6
06040,27908,7.9,7.4
06042,19146,4.6,4.0
06043,4061,5.1,3.6
06051,22630,11.1,10.9
06052,6587,5.6,5.8
06053,28170,7.0,6.8
06057,5096,2.7,1.4
06058,1310,3.4,2.8
06059,0,,
06060,2217,7.0,6.8
06061,104,0.0,0.0
06062,15078,4.7,3.5
06063,2609,1.9,1.1
06065,613,6.7,7.3
06066,24287,8.6,7.4
06067,17001,3.7,2.9
06068,1291,5.6,7.6
06069,2136,4.6,5.1
06070,12586,3.4,2.4
06071,9747,4.5,3.6
06073,4347,3.3,3.2
06074,20993,3.5,3.5
06076,10515,4.4,3.4
06078,10729,5.4,5.0
06081,1151,3.9,3.2
06082,37188,5.8,5.1
06084,11847,3.1,2.0
06085,6044,2.3,2.1
06088,4020,4.7,3.7
06089,2531,5.0,5.0
06090,723,2.4,0.0
06091,112,34.7,25.6
06092,3220,3.6,3.4
06093,2528,2.7,2.9
06095,23992,6.6,5.1
06096,10549,5.8,4.0
06098,10745,7.8,6.8
06103,1775,5.5,5.7
06105,16174,10.1,9.8
06106,30195,14.8,13.1
06107,14868,2.4,2.3
06108,20026,11.2,10.4
06109,21805,4.5,3.7
06110,10445,6.2,4.6
06111,25626,5.2,4.6
06112,17069,14.4,13.4
06114,22049,12.3,10.7
06117,13181,4.9,4.9
06118,21098,6.6,6.0
06119,12868,6.1,4.6
06120,10077,20.1,18.8
06160,0,,
06226,16109,10.4,9.3
06231,3169,4.3,4.2
06232,2702,5.6,5.8
06234,6953,8.6,8.5
06235,2028,1.6,0.9
06237,4590,4.3,2.7
06238,10030,4.3,4.2
06239,9080,6.7,5.6
06241,4950,2.0,1.8
06242,1121,5.7,6.3
06243,115,0.0,0.0
06247,2303,4.2,4.5
06248,4578,2.9,2.5
06249,5951,7.7,6.9
06250,3974,7.6,6.5
06254,1545,3.7,3.4
06255,3643,3.2,2.5
06256,1879,8.0,7.1
06259,3655,0.4,0.4
06260,8001,4.6,4.9
06262,642,13.9,16.5
06263,169,0.0,0.0
06264,88,0.0,0.0
06266,412,0.9,0.9
06268,9895,7.5,8.4
06269,10110,3.8,1.8
06277,3341,7.7,7.7
06278,3678,7.7,6.9
06279,5268,2.5,2.7
06280,2460,6.0,4.5
06281,5428,0.8,0.4
06282,983,1.3,1.4
06320,22589,9.2,8.7
06330,2716,5.2,4.5
06331,4072,6.1,5.7
06332,576,0.0,0.0
06333,5742,6.7,7.2
06334,2173,5.7,2.6
06335,5067,4.3,4.7
06336,55,0.0,0.0
06339,6697,4.4,3.4
06340,25329,6.6,6.1
06350,31,0.0,0.0
06351,12934,6.2,5.8
06353,64,0.0,0.0
06354,5222,8.6,8.3
06355,10672,4.3,4.5
06357,10283,3.9,3.8
06359,4292,4.2,4.8
06360,29496,7.3,6.6
06365,3831,3.4,3.3
06370,5825,6.5,6.8
06371,8124,4.8,4.5
06373,294,13.1,13.5
06374,6114,10.4,8.5
06375,3068,4.0,3.5
06376,183,0.0,0.0
06377,2364,1.7,1.9
06378,4812,4.0,4.0
06379,7333,4.9,5.2
06380,2389,4.4,4.7
06382,10148,9.0,8.8
06384,2191,5.1,4.5
06385,12841,5.8,6.0
06387,295,19.9,20.7
06389,15,0.0,0.0
06390,173,15.7,19.4
06401,15077,9.0,8.8
06403,4925,6.6,7.1
06405,24000,4.7,4.3
06409,398,10.2,10.2
06410,24616,3.7,3.5
06412,3579,1.6,1.4
06413,10714,4.2,4.4
06414,91,0.0,0.0
06415,13148,5.8,4.5
06416,11361,2.9,2.9
06417,3774,3.4,3.3
06418,10407,10.3,10.5
06419,5226,2.8,2.9
06420,3344,3.5,4.0
06422,6097,4.7,4.4
06423,4620,3.2,2.9
06424,10467,5.7,5.2
06426,3201,3.0,2.0
06437,18174,3.7,2.9
06438,2425,0.9,1.0
06441,4042,5.9,6.5
06442,2176,8.1,8.8
06443,14359,5.1,4.0
06444,112,23.6,0.0
06447,5284,3.8,2.7
06450,29433,5.8,5.4
06451,21002,7.3,7.2
06455,2816,4.4,4.8
06456,276,31.3,32.6
06457,39352,5.6,4.8
06460,33488,5.2,5.1
06461,12509,5.4,4.4
06467,286,0.0,0.0
06468,15414,3.5,2.4
06469,2496,7.2,7.9
06470,13534,6.0,5.8
06471,6509,1.9,1.7
06472,5603,4.8,5.4
06473,20310,4.2,3.7
06475,8635,3.4,2.1
06477,11388,4.4,4.1
06478,10442,7.0,5.9
06479,8056,3.5,3.2
06480,7619,5.0,4.8
06481,1021,0.0,0.0
06482,8828,4.8,4.0
06483,13598,6.7,5.7
06484,34854,5.3,5.0
06488,16349,4.8,4.9
06489,27202,3.6,3.6
06492,38840,3.8,3.4
06498,6388,7.1,6.9
06510,2503,5.7,5.4
06511,43857,8.9,9.0
06512,23943,6.8,5.7
06513,30845,10.7,10.0
06514,22423,5.2,5.2
06515,15390,8.9,8.0
06516,44788,9.5,9.5
06517,12035,5.2,5.3
06518,17367,5.4,5.0
06519,11730,13.7,13.0
06524,4448,6.7,5.4
06525,7150,3.5,3.3
06604,23474,13.6,12.9
06605,19361,13.2,12.6
06606,37573,11.8,11.0
06607,6347,15.0,14.0
06608,10228,16.6,15.3
06610,18786,14.3,13.5
06611,28470,5.7,5.6
06612,5971,6.4,6.3
06614,28195,6.1,5.1
06615,15391,7.6,6.8
06702,2749,16.7,18.0
06704,19324,11.6,10.3
06705,19831,10.2,9.2
06706,10947,10.4,10.3
06708,23277,11.2,10.5
06710,8000,13.5,12.1
06712,7982,3.9,3.7
06716,13728,4.1,3.2
06750,971,6.1,4.8
06751,2831,3.2,3.1
06752,1514,4.6,4.8
06754,1424,7.1,7.5
06755,854,2.9,2.9
06756,2350,4.1,4.7
06757,1853,16.5,8.5
06758,299,7.1,8.2
06759,4907,5.9,4.4
06762,6265,6.1,6.3
06763,1565,11.9,12.5
06770,25748,7.0,7.2
06776,21809,5.1,4.8
06777,1158,1.9,1.6
06778,1207,4.8,3.9
06779,6863,3.7,3.9
06782,2074,4.3,0.0
06783,1783,1.3,0.7
06784,3154,3.3,3.3
06785,604,6.3,7.3
06786,7967,4.1,4.6
06787,6420,4.9,5.0
06790,28676,6.5,6.5
06791,4406,2.7,1.7
06793,1242,8.4,9.0
06794,845,5.2,5.6
06795,11314,6.8,6.6
06796,809,1.2,1.9
06798,7867,2.9,2.2
06801,15595,5.1,4.7
06804,13804,4.2,4.3
06807,5652,5.9,5.1
06810,41849,7.4,6.8
06811,26537,5.0,4.0
06812,11362,5.0,4.7
06820,15600,5.2,4.9
06824,27675,4.6,4.2
06825,17971,6.8,5.7
06830,19945,5.1,4.6
06831,12011,5.4,4.3
06840,15052,5.6,5.2
06850,15399,5.7,5.5
06851,22195,4.5,4.1
06853,2949,2.3,0.6
06854,24643,10.9,9.9
06855,7199,7.8,7.1
06856,5,,
06870,5275,1.9,1.7
06877,18915,3.5,3.4
06878,5843,6.8,6.1
06880,21448,4.4,4.3
06883,7620,3.1,3.5
06890,3470,5.3,5.5
06896,7453,2.3,2.3
06897,13994,3.1,2.9
06901,6333,5.6,5.6
06902,56034,7.1,6.2
06903,11727,5.3,6.0
06905,16777,7.0,6.0
06906,7132,6.2,4.1
06907,7204,7.7,7.7
07001,15163,5.8,5.1
07002,51570,6.2,5.8
07003,39595,6.4,6.3
07004,5968,3.6,3.5
07005,12263,6.0,4.8
07006,20792,3.6,3.7
07008,18760,6.0,6.1
07009,10546,2.4,2.4
07010,21594,3.6,3.8
07011,32556,5.0,5.0
07012,9904,6.1,5.4
07013,22693,3.9,4.0
07014,3836,1.3,0.9
07016,19049,4.9,4.0
07017,28031,15.7,14.8
07018,22902,14.8,13.0
07020,10037,4.2,4.1
07021,1691,6.2,5.7
07022,11998,9.1,9.6
07023,5731,6.7,5.5
07024,31590,4.1,3.5
07026,25298,4.7,4.7
07027,3579,5.9,5.2
07028,5426,3.6,4.0
07029,15166,5.8,6.0
07030,46327,3.4,3.3
07031,13173,4.4,3.5
07032,33633,5.6,5.7
07033,6641,2.8,2.9
07034,7470,8.1,8.4
07035,8778,4.1,4.4
07036,35613,7.6,7.0
07039,23097,3.3,3.4
07040,18217,5.8,4.5
07041,5172,2.8,2.2
07042,20595,5.3,5.3
07043,9492,4.2,4.2
07044,10831,5.2,4.0
07045,8578,3.4,3.6
07046,3192,6.7,6.3
07047,50191,7.1,6.5
07050,23981,9.8,9.3
07052,38606,4.9,5.0
07054,24702,4.9,4.5
07055,49981,5.7,5.5
07057,9907,3.7,3.9
07058,3865,3.0,2.8
07059,12671,3.6,3.6
07060,36354,6.6,6.2
07062,9764,6.3,5.2
07063,10410,6.4,6.3
07064,3222,3.0,3.2
07065,24001,5.6,5.5
07066,13184,4.8,4.2
07067,15024,5.2,4.1
07068,4819,2.5,2.9
07069,4880,3.3,3.8
07070,15096,6.1,5.4
07071,18471,4.4,3.7
07072,5234,5.8,5.3
07073,7952,1.9,1.9
07074,2141,2.4,2.7
07075,6970,6.6,6.9
07076,19323,3.8,3.1
07077,1981,3.5,3.6
07078,9232,4.4,3.9
07079,13631,7.0,7.1
07080,19406,6.6,6.3
07081,14027,3.6,3.6
07082,4155,7.0,6.0
07083,46483,6.0,5.5
07086,12194,4.7,4.6
07087,54659,5.1,4.8
07088,2789,6.1,4.5
07090,22282,3.3,2.9
07092,5626,5.4,4.4
07093,52312,7.2,7.0
07094,16118,4.3,4.2
07095,15690,5.8,5.5
07102,11347,11.2,10.7
07103,25076,17.7,17.3
07104,39244,10.4,9.9
07105,41693,6.8,6.8
07106,25959,14.9,14.3
07107,28086,13.1,12.6
07108,16188,18.1,17.5
07109,29410,6.6,6.1
07110,23260,3.9,3.9
07111,42148,13.2,12.3
07112,20101,16.5,15.6
07114,10522,20.2,20.1
07201,21372,7.8,6.4
07202,32395,6.6,6.5
07203,17433,10.1,9.1
07204,10792,5.6,4.7
07205,17868,10.5,9.6
07206,19376,7.0,6.3
07208,24297,7.9,7.5
07302,37764,3.2,3.1
07304,34197,10.6,10.4
07305,50314,9.4,8.9
07306,43441,6.3,5.5
07307,34584,5.3,5.6
07310,11408,3.2,3.3
07311,385,0.0,0.0
07401,5078,5.9,6.2
07403,6511,5.1,5.4
07405,14315,5.2,3.9
07407,16230,4.7,4.3
07410,26638,4.0,3.6
07416,4390,6.8,5.6
07417,8819,5.0,4.9
07418,1924,2.9,1.7
07419,7058,4.2,4.1
07420,4109,5.4,4.2
07421,6015,7.0,6.2
07422,5347,7.4,6.1
07423,2966,4.7,4.5
07424,22419,4.6,4.2
07430,21862,7.1,6.3
07432,5712,2.8,2.3
07435,2115,1.9,2.2
07436,10306,4.3,4.0
07438,9402,4.3,4.4
07439,1945,9.1,9.7
07440,3329,6.4,5.9
07442,9145,4.1,3.6
07444,9410,8.4,6.9
07446,11880,3.4,3.1
07450,18592,4.1,4.2
07452,8668,3.5,3.3
07456,9602,4.2,4.6
07457,3492,5.6,6.2
07458,8993,4.8,5.1
07460,2913,7.7,6.1
07461,15324,6.7,5.7
07462,5212,3.7,3.5
07463,7786,2.7,3.0
07465,5710,4.6,5.2
07470,44468,5.6,5.4
07480,13336,4.4,3.5
07481,13398,4.3,4.7
07495,0,,
07501,24421,4.6,4.4
07502,12675,5.6,5.3
07503,14000,3.0,2.8
07504,9545,3.7,3.8
07505,2066,8.0,8.2
07506,15275,3.9,3.5
07508,18053,6.3,6.1
07512,9103,3.7,3.9
07513,9466,5.1,5.2
07514,14345,7.8,7.5
07522,14489,5.7,5.8
07524,9813,4.7,4.3
07601,37104,4.4,4.6
07603,6942,6.7,6.0
07604,9992,2.7,2.8
07605,7465,3.0,3.1
07606,2167,6.2,5.0
07607,8076,5.1,4.8
07608,79,0.0,0.0
07620,1198,5.4,5.5
07621,22022,3.6,3.4
07624,6847,3.5,3.8
07626,6667,1.9,1.2
07627,3849,4.7,4.9
07628,14497,5.5,5.6
07630,6145,3.4,3.4
07631,22743,7.0,7.1
07632,4306,3.5,3.7
07640,3587,4.1,4.5
07641,2701,2.9,3.0
07642,8295,2.9,2.6
07643,9297,7.8,8.3
07644,20445,6.4,5.7
07645,6682,6.6,6.5
07646,13521,6.0,5.9
07647,4430,4.2,3.8
07648,4805,2.1,1.3
07649,6320,5.1,4.8
07650,17626,4.0,3.8
07652,22280,4.3,4.6
07656,7186,3.8,3.9
07657,9344,5.0,4.8
07660,10583,4.1,4.0
07661,9152,3.0,2.7
07662,4841,2.8,2.6
07663,11760,2.9,2.6
07666,32108,3.9,3.4
07670,10666,3.2,3.0
07675,21422,3.3,2.8
07676,7384,3.7,3.9
07677,4728,2.6,2.6
07701,19458,5.6,4.8
07702,3246,3.5,4.3
07703,57,28.1,28.1
07704,4176,4.5,3.3
07711,1320,5.3,6.6
07712,31419,6.4,6.4
07716,7143,8.1,8.6
07717,1548,8.6,9.6
07718,5634,4.1,4.3
